排行,标题,封面,描述,发行年份,类型,主演,评分,评价人数
半是蜜糖半是伤, 青春 偶像 ,https://pic0.iqiyipic.com/image/20231110/a3/68/a_100396683_m_601_m16.jpg,2020 ,江君，一个对眼泪重度过敏的女孩，有着经济学与心理学双硕士学位，父母给予的优越而宠溺环境造就了她天性洒脱、理想主义的性格，毕业后的她在一家公益组织工作，追寻着属于自己内心的生活。不料，父亲的意外去世却使她站在了人生的三叉路口，江君最终决定进入顶级投行公司MH完成父亲的遗愿。在MH里，江君意外与童年玩伴袁帅相逢，但高兴不过三秒后，却发现自己童年的保护伞，那个温柔的袁帅哥哥竟然处处与自己为敌，在狼性文化的投行公司里，有人在暗中给她布局设套，有人视她为棋子兼眼中钉，但江君凭借着自己善良而细腻的天性，出众的情商以及天才般的想象力，判断着人和项目复杂的变数，在暴风雨的中心，她开始了自己的征途，经历了一番番风霜雪雨后，最终收获了自己的事业与爱情。
终极笔记, 奇幻 青春 ,https://pic2.iqiyipic.com/image/20231109/d1/55/a_100431434_m_601_m14.jpg,2020 ,原本只对三叔经历感兴趣的吴邪历险归来后收到神秘录像带，发觉自己被卷入一场阴谋中。他只身探险格尔木疗养院，偶遇张起灵等人，组成六人小队结伴而行。在西王母宫中意外发现神秘陨玉，却不想此时三叔突然失踪、张起灵失忆；为帮助张起灵寻回记忆，众人一路探索，发现张家古楼正是关键所在，却因为裘德考势力的介入不得而终。霍老太突然出面与吴邪等人联手，复制当年九门的联合行动再次去张家古楼探寻真相，不料在行动中突发意外，众人陷入危机。至此谜团未解，各方势力失衡，吴邪被迫戴上面具伪装成三叔。
赘婿, 古装 喜剧 ,https://pic5.iqiyipic.com/image/20231110/1d/8e/a_100430302_m_601_m9.jpg,2021 ,主人公宁毅出身微寒，却始终积极进取，从赋诗、从商，到习武、齐家，从最初安逸度日的赘婿，逐渐承担起更多的责任，帮苏檀儿一起创业，又助身边的亲朋好友们实现了各自的理想，济人困厄、授人以渔。后面临家国大事，宁毅一行人屡次身处险境，但最终靠勇气和智慧守护了霖安城。正所谓“小小赘婿，大大天地”，宁毅从一名只想独善其身的赘婿，成长为真正胸怀天下之人，而其他角色也都有着各自的成长，最终为大的时局贡献了自己的力量。
浮图缘, 爱情 古装 ,https://pic1.iqiyipic.com/image/20231109/3c/c3/a_100506195_m_601_m33.jpg,2022 ,该剧根据尤四姐的同名小说改编，讲述了权倾朝野的昭定司掌印肖铎与先帝的才人步音楼勇敢地反抗命运和封建礼教，互相扶持、历生死难关，赢得自由的故事。
知否知否应是绿肥红瘦TV版, 古装 家庭 ,https://pic2.iqiyipic.com/image/20231110/5f/21/a_100098426_m_601_m22.jpg,2018 ,盛家六姑娘明兰从小聪颖貌美，却遭遇嫡母不慈，姐妹难缠，父亲不重视，生母被害去世的困境。她藏起聪慧，掩埋锋芒，忍辱负重逆境成长，在万般打压之下依然自立自强，终历尽艰难为母报仇。在这一过程中，明兰结识了宁远侯府二公子顾廷烨。顾廷烨帮过明兰，也刻薄过明兰，他见过明兰软糯表皮下的聪慧锐利，也见过她刚强性格中的脆弱孤单，对她早已倾心。朝廷风云变幻，在顾廷烨的拥戴下，赵家旁支宗室子弟被立为太子，顾廷烨拿着勤王诏书，大破反贼，而后拥立新帝，成为新朝第一功臣，略施巧计娶了明兰为妻。明兰婚后管家业、整侯府、铲奸佞、除宵小，夫妻二人解除误会建立了深厚的感情，最终明兰与丈夫一同协助明君巩固政权，二人也收获了美满的人生。
罚罪, 罪案 警匪 ,https://pic3.iqiyipic.com/image/20231109/6e/39/a_100515355_m_601_m9.jpg,2022 ,《罚罪》部分取材于真实事件，以一桩恶性案件为切入口，通过青年刑警常征的视角，讲述出两代公安干警为维护一方安宁，扫除犯罪团伙，不畏艰险、前赴后继的英勇故事。在昌武（虚构地）这座小城，在危机重重的战斗第一线，刑侦大队副大队长常征因长期追查实力雄厚的赵啸声家族，而被卷入重重漩涡之中。检察官赵鹏程惨遭杀害，所有线索竟都指向常征，使他三天之内必须找到真凶，自证清白。滨江省刑侦总队派遣秘密调查小组彻查赵家。素有“警界教父”之称的严国华布局出“一明一暗”的破案路线，暗中帮助常征，锁定了赵家老四赵鹏超才是一系列新阴谋的幕后操盘手。随着案情浮出水面的，不只是二十八年前的悬案，还有常征的身世之谜。常征面对着亲情爱情与公平正义之间的巨大撕裂，时刻经受着个人命运的突转，生与死的考验。“法大于天”的信念支撑着常征坚持不懈，恪守誓言，同金燕、宁宇等一众干警携手共进，破解迷局，最终将赵家恶势力及其保护伞一网打尽，维护了法律的尊严。
爱情公寓5, 喜剧 都市 ,https://pic8.iqiyipic.com/image/20231109/51/8a/a_100079340_m_601_m38.jpg,2020 ,经过多年的爱情长跑，爱情公寓的老住客们纷纷修成正果，他们中有的确定了恋爱关系，有的决定领证结婚。大家的爱情进入新阶段，新的惊喜和新的烦恼都接踵而至。有的人在约会的过程中磕磕碰碰，有的人在筹备结婚的过程中鸡飞狗跳。几位新住客因缘际会下住进了爱情公寓，年轻的他们带来了很多新观念、新玩法，让曾经都是时代弄潮儿的老住客们也自叹弗如。新老住客努力去理解对方，即使磕磕碰碰，也要互相拥抱。铁打的公寓，流水的爱情，新的浪漫故事在这里不断上演。
父母爱情, 家庭 爱情 ,https://pic6.iqiyipic.com/image/20231109/df/d3/a_100002522_m_601_m12.jpg,2014 ,《父母爱情》演绎了一段以上个世纪50年代为背景，身为海军司令员的江德福（郭涛饰）与资本家小姐出身的安杰（梅婷饰），如何携手走过一生的温暖动人的爱情故事。曾经合作过《闯关东》《生死线》《钢铁年代》等多部大制作的金牌搭档组合著名导演孔笙和知名制片人侯鸿亮再次携手，奉献精品大剧！
闻香探案录, 悬疑 推理 ,https://pic2.iqiyipic.com/image/20231109/16/e5/a_100544714_m_601_m16.jpg,2023 ,民国初年，少女闻香凭借嗅觉天赋，与神探王涯携手查案，可蛛丝马迹却牵出十五年前陈年悬案。二人和魔术师莫西合办闻香侦探社，在一次次的案件破获中，逐渐嗅到了案件背后隐藏的大boss“无名”的真相。
金牌客服董董恩, 爱情 都市 ,https://pic8.iqiyipic.com/image/20231109/08/da/a_100528899_m_601_m11.jpg,2023 ,职场金牌客服董董恩与甲方负责人楼渊因此前的一场误会，让平淡如水的职场生涯变得鸡飞狗跳。在入驻甲方现场后，董董恩不仅出色展示了她金字招牌的专业素养，还在与甲方的斗智斗勇中，以自身魅力俘获了楼渊的心。
七时吉祥, 爱情 奇幻 ,https://pic6.iqiyipic.com/image/20231113/34/0f/a_100496839_m_601_m47.jpg,2023 ,改编自恒星计划签约作家九鹭非香小说《一时冲动，七世不祥》，讲述了姻缘阁小仙祥云和仙君初空二人阴差阳错牵系上古红线，成为彼此绑定的历劫仙侣，牵绊出一系列浪漫欢乐又跌宕纠缠的七世情缘故事。
